#,Date-Time (EDT),Ch: 1 - Temperature   (Â°C ),Button Down,Button Up,Host Connected,End of File
1,05/03/2023 02:39:36,15.10,,,,
2,05/03/2023 02:49:36,13.55,,,,
3,05/03/2023 02:59:36,11.37,,,,
4,05/03/2023 03:09:36,11.71,,,,
5,05/03/2023 03:19:36,11.88,,,,
6,05/03/2023 03:29:36,11.84,,,,
7,05/03/2023 03:39:36,11.84,,,,
8,05/03/2023 03:49:36,11.84,,,,
9,05/03/2023 03:59:36,11.79,,,,
10,05/03/2023 04:09:36,11.75,,,,
11,05/03/2023 04:19:36,11.67,,,,
12,05/03/2023 04:29:36,11.54,,,,
13,05/03/2023 04:39:36,11.58,,,,
14,05/03/2023 04:49:36,11.41,,,,
15,05/03/2023 04:59:36,11.11,,,,
16,05/03/2023 05:09:36,10.98,,,,
17,05/03/2023 05:19:36,11.41,,,,
18,05/03/2023 05:29:36,11.19,,,,
19,05/03/2023 05:39:36,10.64,,,,
20,05/03/2023 05:49:36,10.64,,,,
21,05/03/2023 05:59:36,10.89,,,,
22,05/03/2023 06:09:36,11.37,,,,
23,05/03/2023 06:19:36,11.49,,,,
24,05/03/2023 06:29:36,12.44,,,,
25,05/03/2023 06:37:20,,Logged,,,
26,05/03/2023 06:39:36,10.89,,,,
27,05/03/2023 06:49:36,9.65,,,,
28,05/03/2023 06:59:36,9.65,,,,
29,05/03/2023 07:09:36,9.61,,,,
30,05/03/2023 07:19:36,9.65,,,,
31,05/03/2023 07:29:36,9.65,,,,
32,05/03/2023 07:39:36,9.65,,,,
33,05/03/2023 07:49:36,9.65,,,,
34,05/03/2023 07:59:36,9.65,,,,
35,05/03/2023 08:09:36,9.61,,,,
36,05/03/2023 08:19:36,9.61,,,,
37,05/03/2023 08:29:36,9.65,,,,
38,05/03/2023 08:39:36,9.74,,,,
39,05/03/2023 08:49:36,9.74,,,,
40,05/03/2023 08:59:36,9.82,,,,
41,05/03/2023 09:09:36,9.82,,,,
42,05/03/2023 09:19:36,9.86,,,,
43,05/03/2023 09:29:36,9.86,,,,
44,05/03/2023 09:39:36,9.91,,,,
45,05/03/2023 09:49:36,9.91,,,,
46,05/03/2023 09:59:36,9.95,,,,
47,05/03/2023 10:09:36,9.95,,,,
48,05/03/2023 10:19:36,9.95,,,,
49,05/03/2023 10:29:36,9.95,,,,
50,05/03/2023 10:39:36,9.95,,,,
51,05/03/2023 10:49:36,9.99,,,,
52,05/03/2023 10:59:36,9.99,,,,
53,05/03/2023 11:09:36,9.99,,,,
54,05/03/2023 11:19:36,9.95,,,,
55,05/03/2023 11:29:36,9.99,,,,
56,05/03/2023 11:39:36,9.91,,,,
57,05/03/2023 11:49:36,10.04,,,,
58,05/03/2023 11:59:36,9.99,,,,
59,05/03/2023 12:09:36,9.99,,,,
60,05/03/2023 12:19:36,10.04,,,,
61,05/03/2023 12:29:36,9.95,,,,
62,05/03/2023 12:39:36,9.99,,,,
63,05/03/2023 12:49:36,9.91,,,,
64,05/03/2023 12:59:36,9.86,,,,
65,05/03/2023 13:09:36,9.86,,,,
66,05/03/2023 13:19:36,9.82,,,,
67,05/03/2023 13:29:36,9.82,,,,
68,05/03/2023 13:39:36,9.78,,,,
69,05/03/2023 13:49:36,9.78,,,,
70,05/03/2023 13:59:36,9.61,,,,
71,05/03/2023 14:09:36,9.61,,,,
72,05/03/2023 14:19:36,9.56,,,,
73,05/03/2023 14:29:36,9.52,,,,
74,05/03/2023 14:39:36,9.48,,,,
75,05/03/2023 14:49:36,9.44,,,,
76,05/03/2023 14:59:36,9.48,,,,
77,05/03/2023 15:09:36,9.44,,,,
78,05/03/2023 15:19:36,9.39,,,,
79,05/03/2023 15:29:36,9.44,,,,
80,05/03/2023 15:39:36,9.35,,,,
81,05/03/2023 15:49:36,9.39,,,,
82,05/03/2023 15:59:36,9.35,,,,
83,05/03/2023 16:09:36,9.35,,,,
84,05/03/2023 16:19:36,9.39,,,,
85,05/03/2023 16:29:36,9.39,,,,
86,05/03/2023 16:39:36,9.35,,,,
87,05/03/2023 16:49:36,9.39,,,,
88,05/03/2023 16:59:36,9.35,,,,
89,05/03/2023 17:09:36,9.39,,,,
90,05/03/2023 17:19:36,9.39,,,,
91,05/03/2023 17:29:36,9.44,,,,
92,05/03/2023 17:39:36,9.44,,,,
93,05/03/2023 17:49:36,9.44,,,,
94,05/03/2023 17:59:36,9.44,,,,
95,05/03/2023 18:09:36,9.44,,,,
96,05/03/2023 18:19:36,9.52,,,,
97,05/03/2023 18:29:36,9.52,,,,
98,05/03/2023 18:39:36,9.48,,,,
99,05/03/2023 18:49:36,9.44,,,,
100,05/03/2023 18:59:36,9.48,,,,
101,05/03/2023 19:09:36,9.48,,,,
102,05/03/2023 19:19:36,9.52,,,,
103,05/03/2023 19:29:36,9.52,,,,
104,05/03/2023 19:39:36,9.56,,,,
105,05/03/2023 19:49:36,9.61,,,,
106,05/03/2023 19:59:36,9.56,,,,
107,05/03/2023 20:09:36,9.65,,,,
108,05/03/2023 20:19:36,9.65,,,,
109,05/03/2023 20:29:36,9.61,,,,
110,05/03/2023 20:39:36,9.61,,,,
111,05/03/2023 20:49:36,9.69,,,,
112,05/03/2023 20:59:36,9.69,,,,
113,05/03/2023 21:09:36,9.69,,,,
114,05/03/2023 21:19:36,9.78,,,,
115,05/03/2023 21:29:36,9.82,,,,
116,05/03/2023 21:39:36,9.82,,,,
117,05/03/2023 21:49:36,9.82,,,,
118,05/03/2023 21:59:36,9.82,,,,
119,05/03/2023 22:09:36,9.78,,,,
120,05/03/2023 22:19:36,9.82,,,,
121,05/03/2023 22:29:36,9.82,,,,
122,05/03/2023 22:39:36,9.86,,,,
123,05/03/2023 22:49:36,9.82,,,,
124,05/03/2023 22:59:36,9.86,,,,
125,05/03/2023 23:09:36,9.91,,,,
126,05/03/2023 23:19:36,9.91,,,,
127,05/03/2023 23:29:36,9.91,,,,
128,05/03/2023 23:39:36,9.86,,,,
129,05/03/2023 23:49:36,9.86,,,,
130,05/03/2023 23:59:36,9.86,,,,
131,05/04/2023 00:09:36,9.91,,,,
132,05/04/2023 00:19:36,9.86,,,,
133,05/04/2023 00:29:36,9.86,,,,
134,05/04/2023 00:39:36,9.86,,,,
135,05/04/2023 00:49:36,9.91,,,,
136,05/04/2023 00:59:36,9.86,,,,
137,05/04/2023 01:09:36,9.82,,,,
138,05/04/2023 01:19:36,9.74,,,,
139,05/04/2023 01:29:36,9.65,,,,
140,05/04/2023 01:39:36,9.61,,,,
141,05/04/2023 01:49:36,9.56,,,,
142,05/04/2023 01:59:36,9.52,,,,
143,05/04/2023 02:09:36,9.48,,,,
144,05/04/2023 02:19:36,9.48,,,,
145,05/04/2023 02:29:36,9.48,,,,
146,05/04/2023 02:39:36,9.44,,,,
147,05/04/2023 02:49:36,9.44,,,,
148,05/04/2023 02:59:36,9.44,,,,
149,05/04/2023 03:09:36,9.39,,,,
150,05/04/2023 03:19:36,9.44,,,,
151,05/04/2023 03:29:36,9.39,,,,
152,05/04/2023 03:39:36,9.39,,,,
153,05/04/2023 03:49:36,9.35,,,,
154,05/04/2023 03:59:36,9.39,,,,
155,05/04/2023 04:09:36,9.39,,,,
156,05/04/2023 04:19:36,9.35,,,,
157,05/04/2023 04:29:36,9.35,,,,
158,05/04/2023 04:39:36,9.35,,,,
159,05/04/2023 04:49:36,9.31,,,,
160,05/04/2023 04:59:36,9.31,,,,
161,05/04/2023 05:09:36,9.31,,,,
162,05/04/2023 05:19:36,9.31,,,,
163,05/04/2023 05:29:36,9.31,,,,
164,05/04/2023 05:39:36,9.35,,,,
165,05/04/2023 05:49:36,9.31,,,,
166,05/04/2023 05:59:36,9.31,,,,
167,05/04/2023 06:09:36,9.31,,,,
168,05/04/2023 06:19:36,9.31,,,,
169,05/04/2023 06:29:36,9.31,,,,
170,05/04/2023 06:39:36,9.31,,,,
171,05/04/2023 06:49:36,9.35,,,,
172,05/04/2023 06:59:36,9.31,,,,
173,05/04/2023 07:09:36,9.35,,,,
174,05/04/2023 07:19:36,9.31,,,,
175,05/04/2023 07:29:36,9.35,,,,
176,05/04/2023 07:36:25,,,Logged,,
177,05/04/2023 07:39:36,11.54,,,,
178,05/04/2023 07:49:36,9.31,,,,
179,05/04/2023 07:59:36,9.31,,,,
180,05/04/2023 08:09:36,9.26,,,,
181,05/04/2023 08:19:36,9.09,,,,
182,05/04/2023 08:29:36,9.05,,,,
183,05/04/2023 08:39:36,9.22,,,,
184,05/04/2023 08:49:36,9.14,,,,
185,05/04/2023 08:59:36,9.31,,,,
186,05/04/2023 09:09:36,9.26,,,,
187,05/04/2023 09:19:36,9.35,,,,
188,05/04/2023 09:29:36,9.22,,,,
189,05/04/2023 09:39:36,9.31,,,,
190,05/04/2023 09:49:36,9.35,,,,
191,05/04/2023 09:59:36,9.56,,,,
192,05/04/2023 10:09:36,9.61,,,,
193,05/04/2023 10:19:36,9.69,,,,
194,05/04/2023 10:29:36,9.82,,,,
195,05/04/2023 10:39:36,10.04,,,,
196,05/04/2023 10:49:36,10.16,,,,
197,05/04/2023 10:59:36,10.25,,,,
198,05/04/2023 11:09:36,10.55,,,,
199,05/04/2023 11:19:36,10.81,,,,
200,05/04/2023 11:29:36,11.02,,,,
201,05/04/2023 11:39:36,11.32,,,,
202,05/04/2023 11:49:36,11.67,,,,
203,05/04/2023 11:59:36,11.88,,,,
204,05/04/2023 12:09:36,11.97,,,,
205,05/04/2023 12:19:36,12.44,,,,
206,05/04/2023 12:29:36,12.74,,,,
207,05/04/2023 12:39:36,12.95,,,,
208,05/04/2023 12:49:36,13.43,,,,
209,05/04/2023 12:59:36,15.27,,,,
210,05/04/2023 13:09:36,21.36,,,,
211,05/04/2023 13:19:36,25.39,,,,
212,05/04/2023 13:29:36,27.20,,,,
213,05/04/2023 13:39:36,27.41,,,,
214,05/04/2023 13:49:36,27.63,,,,
215,05/04/2023 13:59:36,26.30,,,,
216,05/04/2023 14:09:36,25.09,,,,
217,05/04/2023 14:19:36,24.84,,,,
218,05/04/2023 14:29:36,25.27,,,,
219,05/04/2023 14:39:36,25.14,,,,
220,05/04/2023 14:49:36,25.14,,,,
221,05/04/2023 14:59:36,25.18,,,,
222,05/04/2023 15:09:36,25.35,,,,
223,05/04/2023 15:19:36,25.48,,,,
224,05/04/2023 15:29:36,25.69,,,,
225,05/04/2023 15:39:36,25.95,,,,
226,05/04/2023 15:49:36,26.38,,,,
227,05/04/2023 15:59:36,26.77,,,,
228,05/04/2023 16:09:36,27.02,,,,
229,05/04/2023 16:19:36,27.45,,,,
230,05/04/2023 16:29:36,27.45,,,,
231,05/04/2023 16:39:36,27.15,,,,
232,05/04/2023 16:49:36,27.24,,,,
233,05/04/2023 16:59:36,27.32,,,,
234,05/04/2023 17:09:36,27.28,,,,
235,05/04/2023 17:19:36,27.28,,,,
236,05/04/2023 17:29:36,27.20,,,,
237,05/04/2023 17:39:36,26.85,,,,
238,05/04/2023 17:49:36,26.72,,,,
239,05/04/2023 17:59:36,26.68,,,,
240,05/04/2023 18:09:36,26.64,,,,
241,05/04/2023 18:19:36,26.55,,,,
242,05/04/2023 18:29:36,26.60,,,,
243,05/04/2023 18:39:36,26.64,,,,
244,05/04/2023 18:49:36,26.60,,,,
245,05/04/2023 18:59:36,26.60,,,,
246,05/04/2023 19:09:36,26.55,,,,
247,05/04/2023 19:19:36,26.51,,,,
248,05/04/2023 19:29:36,26.38,,,,
249,05/04/2023 19:39:36,25.22,,,,
250,05/04/2023 19:49:36,22.91,,,,
251,05/04/2023 19:59:36,21.58,,,,
252,05/04/2023 20:09:36,20.93,,,,
253,05/04/2023 20:19:36,20.72,,,,
254,05/04/2023 20:29:36,20.85,,,,
255,05/04/2023 20:39:36,21.06,,,,
256,05/04/2023 20:49:36,21.15,,,,
257,05/04/2023 20:59:36,21.28,,,,
258,05/04/2023 21:09:36,21.32,,,,
259,05/04/2023 21:19:36,21.36,,,,
260,05/04/2023 21:29:36,21.40,,,,
261,05/04/2023 21:39:36,21.40,,,,
262,05/04/2023 21:49:36,21.32,,,,
263,05/04/2023 21:59:36,21.32,,,,
264,05/04/2023 22:09:36,21.40,,,,
265,05/04/2023 22:19:36,21.40,,,,
266,05/04/2023 22:29:36,20.42,,,,
267,05/04/2023 22:39:36,19.77,,,,
268,05/04/2023 22:49:36,19.26,,,,
269,05/04/2023 22:59:36,19.00,,,,
270,05/04/2023 23:09:36,18.92,,,,
271,05/04/2023 23:19:36,18.79,,,,
272,05/04/2023 23:29:36,18.74,,,,
273,05/04/2023 23:39:36,18.66,,,,
274,05/04/2023 23:49:36,18.57,,,,
275,05/04/2023 23:59:36,18.49,,,,
276,05/05/2023 00:09:36,18.44,,,,
277,05/05/2023 00:19:36,18.40,,,,
278,05/05/2023 00:29:36,18.40,,,,
279,05/05/2023 00:39:36,18.32,,,,
280,05/05/2023 00:49:36,18.32,,,,
281,05/05/2023 00:59:36,18.23,,,,
282,05/05/2023 01:09:36,18.19,,,,
283,05/05/2023 01:19:36,18.10,,,,
284,05/05/2023 01:29:36,18.14,,,,
285,05/05/2023 01:39:36,18.10,,,,
286,05/05/2023 01:49:36,18.02,,,,
287,05/05/2023 01:59:36,17.97,,,,
288,05/05/2023 02:09:36,17.97,,,,
289,05/05/2023 02:19:36,17.93,,,,
290,05/05/2023 02:29:36,17.89,,,,
291,05/05/2023 02:39:36,17.80,,,,
292,05/05/2023 02:49:36,17.80,,,,
293,05/05/2023 02:59:36,17.76,,,,
294,05/05/2023 03:09:36,17.72,,,,
295,05/05/2023 03:19:36,17.67,,,,
296,05/05/2023 03:29:36,17.63,,,,
297,05/05/2023 03:39:36,17.63,,,,
298,05/05/2023 03:49:36,17.54,,,,
299,05/05/2023 03:59:36,17.50,,,,
300,05/05/2023 04:09:36,17.50,,,,
301,05/05/2023 04:19:36,17.46,,,,
302,05/05/2023 04:29:36,17.37,,,,
303,05/05/2023 04:39:36,17.46,,,,
304,05/05/2023 04:49:36,17.41,,,,
305,05/05/2023 04:59:36,17.37,,,,
306,05/05/2023 05:09:36,17.37,,,,
307,05/05/2023 05:19:36,17.41,,,,
308,05/05/2023 05:29:36,17.37,,,,
309,05/05/2023 05:39:36,17.41,,,,
310,05/05/2023 05:49:36,17.37,,,,
311,05/05/2023 05:59:36,17.37,,,,
312,05/05/2023 06:09:36,17.46,,,,
313,05/05/2023 06:19:36,17.41,,,,
314,05/05/2023 06:29:36,17.41,,,,
315,05/05/2023 06:39:36,17.37,,,,
316,05/05/2023 06:49:36,17.46,,,,
317,05/05/2023 06:59:36,17.41,,,,
318,05/05/2023 07:09:36,17.41,,,,
319,05/05/2023 07:19:36,17.41,,,,
320,05/05/2023 07:29:36,17.37,,,,
321,05/05/2023 07:39:36,17.41,,,,
322,05/05/2023 07:49:36,17.41,,,,
323,05/05/2023 07:59:36,17.41,,,,
324,05/05/2023 08:09:36,17.50,,,,
325,05/05/2023 08:19:36,17.59,,,,
326,05/05/2023 08:29:36,17.67,,,,
327,05/05/2023 08:39:36,17.93,,,,
328,05/05/2023 08:49:36,18.06,,,,
329,05/05/2023 08:59:36,19.05,,,,
330,05/05/2023 09:09:36,19.73,,,,
331,05/05/2023 09:19:36,20.46,,,,
332,05/05/2023 09:29:36,20.59,,,,
333,05/05/2023 09:39:36,20.33,,,,
334,05/05/2023 09:49:36,20.46,,,,
335,05/05/2023 09:59:36,19.90,,,,
336,05/05/2023 10:09:36,19.77,,,,
337,05/05/2023 10:19:36,19.73,,,,
338,05/05/2023 10:29:36,19.82,,,,
339,05/05/2023 10:39:36,21.23,,,,
340,05/05/2023 10:49:36,20.37,,,,
341,05/05/2023 10:50:38,,Logged,,,
342,05/05/2023 10:50:39,,,Logged,,
343,05/05/2023 10:50:41,,,,Logged,Logged